kuri,"{Ｂ}［自］走る, 駆ける; 急いで行く; （水などが）流れる",跑，奔走；（水等）流动,2.77
kurioza,"{Ｂ}珍しい, 奇妙な, 好奇心をそそる",稀奇，离奇，令人惊奇,7.9
kurso,"{Ｂ}講座, 講習会, 課程; コース, 道順, 路線; 相場, レート",课程，讲习班；路线，航线；行情，汇率,6.33
kurteno,"{Ｂ}カーテン, （劇場の）幕",帏，帐，幔，帘,8.4
kuseno,"{Ｂ}クッション, 座布団, 枕; 【ビリヤード】クッション",垫子，坐垫，靠垫，枕头；（台球）库边,8.9
kutimo,"{Ｂ}（個人の）習慣, 癖（くせ）; （社会の）習わし, 慣習",习惯，习俗,4.83
kuvo,"{Ｂ}桶（おけ）, たらい",盆，桶，缸,7.4
kuzo,{Ｂ}いとこ（男）,堂（表）兄弟（男）；男表亲,5.33
kuŝi,"{Ｂ}［自］横たわっている, （水平に）置かれている; （異性と）寝る; 《転》位置する, 存在する, ある",躺着；（水平地）放置；位于，处于；（与异性）同寝,3.27
kvadrato,"{Ｂ}【数】正方形; 【数】平方, 二乗; 【軍】方陣",正方形；平方；（军）方阵,7.9
kvalito,"{Ｂ}質, 品質, ><〜; 特性, 特質",质量，品质；性质，特性,6.33
kvankam,"{Ｂ}［接］（～だ）けれども, とはいえ, にもかかわらず",虽然，尽管,1.77
kvanto,"{Ｂ}量, 数量, ><〜",量，数量,6.33
kvar,{Ｂ}［数詞］四,四,1.77
kvartalo,"{Ｂ}市区, 区画, 街区, 地区, >>urboparto",街区，市区，地区,8.4
kvazaŭ,"{Ｂ}［副］まるで～のように, あたかも / {Ｂ}［接］まるで～のように",好像，仿佛,1.77
kverko,"{Ｂ}【植】ナラ（楢）, カシ（樫）, オーク; 【植】コナラ属",栎属植物（栎树，橡树）,8.4
kvieta,"{Ｂ}静かな, おだやかな, おとなしい, >>〜",平静，寂静；安详；温和,5.83
kvin,{Ｂ}［数詞］五,五,1.77
la,{Ｂ}［定冠詞］（既知のもの・種全体を示す）,[定冠词]表示特指、已知事物或某一类整体,1.77
labori,"{Ｂ}［自］働く, 労働する, 仕事する, 勤める; 勉強する; 精を出す; （機械が）作動する",工作，劳动；学习；（机器）运转,2.27
laca,"{Ｂ}疲れた, くたびれた; 《転》飽き飽きした",疲劳，累；厌倦,3.27
lado,"{Ｂ}金属の薄板, 金属板; ブリキ, トタン",金属薄板，铁皮，镀锡铁皮（马口铁）,8.9
lago,{Ｂ}湖,湖,5.33
lakto,"{Ｂ}乳, 牛乳; 乳状の液",奶，乳汁,3.27
lama,"{Ｂ}足（脚）の不自由な, 足を引きずる; 《転》釣り合いの取れていない",跛行的，腿脚不便的；（转）不平衡的,7.9
lampo,{Ｂ}ランプ; 灯火; 電灯,灯，灯具；电灯,5.83
lando,"{Ｂ}国, 国土; 地方, 地域; 祖国, 郷土",国家，国土；地区，地域；祖国，故乡,2.27
lango,"{Ｂ}【解】舌; 【料】（牛などの）舌肉, タン; 舌状のもの; 《転》話しぶり, 弁舌",舌头；（食）舌肉；舌状物；（转）口才,5.33
lano,"{Ｂ}羊毛, ウール, （ヤギなどの）柔毛; 毛糸; 羊毛状のもの",羊毛；（织）毛线，毛织物；羊毛状物,6.33
lardo,"{Ｂ}【料】豚の脂身, ラード; （古）ベーコン, >>bekono / >>porkograso",猪脂肪，猪油；（旧）培根,8.9
larmo,{Ｂ}涙; （液体の）一滴; しずく,眼泪；一滴液体，水滴,7.9
larĝa,"{Ｂ}幅の広い; 幅のある; 大幅な, ゆったりした",宽的，宽阔的；宽敞的,3.27
lasi,"{Ｂ}［他］（物を）放置する, 置いて去る, 手放す; （人を）放す, ほうっておく; ～するに任せる",留下，丢下，让，听任,2.77
lasta,"{Ｂ}最後の, 最終の, 後者の; 最近の, 最新の, 直前の, この前の; 最下位の, 最低の",最后的；最近的；（排名）最末的,2.27
lavi,"{Ｂ}［他］洗う, 洗濯する, 洗浄する, 洗い落とす; 清める",洗；洗涤；洗净，冲洗,3.27
laŭ,"{Ｂ}［前］～に沿って, ～に従って, ～によって",沿着；按照,1.77
laŭdi,"{Ｂ}［他］ほめる, たたえる, 称賛する",称赞，赞扬,6.33
laŭta,"{Ｂ}大声の, 声高な, 高く響く, 騒がしい; 《転》派手な, 目立つ",大声的，响亮的；吵闹的；（转）张扬的,6.33
leciono,"{Ｂ}授業, けいこ, レッスン; 学課, 課業; （教科書の）課; 教訓, 戒め",课程，课；（课本）课文；教训,5.83
ledo,"{Ｂ}なめし革, 革",鞣革，皮革,7.9
legi,"{Ｂ}［他］読む, 音読する; 読み取る, 解読する; 【情】読み取る",读；朗读；读懂，解读；（信息）读取,2.27
legomo,{Ｂ}野菜,蔬菜,5.83
lekcio,{Ｂ}講義（特に大学などの学術的講義）,（大学等的）讲课，讲座,8.9
leki,{Ｂ}［他］なめる; 《転》へつらう,舔，舐；拍…马屁,8.4
leono,{Ｂ}【動】ライオン; 獅子（しし）,狮子,7.9
leporo,"{Ｂ}【動】ノウサギ; （一般に）ウサギ（兎）, >>〜",野兔；（泛）兔子,7.9
lerni,"{Ｂ}［他］学習する, 学ぶ, 習う, 覚える; 身につける, 体得する",学习，学会；习得，掌握,2.27
lerta,"{Ｂ}器用な, 巧みな, 上手な; 敏捷な, すばしこい",灵巧，熟练，敏捷；机灵；精巧,5.33
letero,"{Ｂ}手紙, 書状, 書簡",信，书信，书状,2.77
levi,"{Ｂ}［他］上げる, 持ち上げる, 拾い上げる; 立てる, 起こす; 《転》高める, 出す",（举、抬、提）起；提高，提拔,2.27
leĝo,"{Ｂ}【法】法律, 法, 法規; おきて, 戒律, 律法; 【理】法則",法律，准则，法则,5.33
li,"{Ｂ}［代］彼, あの男",他,1.77
libera,"{Ｂ}自由な; 独立の, 束縛されない, 免れた; ひまな, 空いている, 広々した",自由的；独立的，不受束缚的；空闲的；宽敞的,2.27
libro,"{Ｂ}本, 書籍, 書物, 図書; 帳簿, 記録簿; （書物の）巻, 編, 書",书，簿，册,2.77
liceo,{Ｂ}リセ（フランスの後期中等教育学校）,（法意等）后期中等教育学校（类似高中）,8.9
lifto,"{Ｂ}エレベーター, 昇降機; 【海】（帆桁の）つり綱",电梯，升降机；（海）帆桁吊索,8.4
ligi,"{Ｂ}［他］結ぶ, 縛る, つなぐ; 結び合わせる; 《転》束縛する; 関係づける; 団結させる",绑，系，连接；束缚；关联，联合,3.27
ligno,"{Ｂ}木（木材）, 材木; 【植】木質",木材；木质部分,4.83
lilio,{Ｂ}【植】ユリ（属）（百合）,百合,8.9
limo,"{Ｂ}境界, 境, 端, 果て; 国境; 限界, 限度, 極限; 期限",界限，边界；限度，极限；期限,5.33
lingvo,"{Ｂ}言語, 言葉; 言葉づかい, 語法; 伝達手段",语言；用语，表达方式；传达手段,2.77
linio,"{Ｂ}線, 境界線, すじ; 列, 並び, 系統; （文字の）行; 【数】線; 【交】路線; 【運】ライン",线；列，系统；行；路线,4.83
lipo,{Ｂ}唇; 《転》口; 【植】唇弁（しんべん）,嘴唇；（转）口；（植）唇瓣,5.83
listo,"{Ｂ}一覧表, 表, リスト, 目録, 名簿",表，目录，名单,8.4
literaturo,"{Ｂ}文学, 文芸; 文献",文学；文献（某主题相关文献）,6.83
litero,"{Ｂ}文字, 字; 【印】活字, >>ideografiaĵo; 字句, 文面",文字，字母，字；（印）活字；字句，文面,5.83
lito,"{Ｂ}ベッド, 寝台; 寝床; （動物の）ねぐら",床，卧床；（动物）窝,2.77
litro,{Ｂ}【単】リットル（容積の単位）,升,6.33
liveri,"{Ｂ}［他］配達する, 届ける, 引き渡す, 納品する; 供給する",交货，交付；供给，提供,8.9
logi,"{Ｂ}［他］気を引く, （心を）引き付ける, 魅惑する; 誘う, おびき寄せる",引诱；吸引,7.9
logiko,"{Ｂ}論理学; 論理, 論法, 道理; 論理的必然, 当然の成り行き",逻辑；逻辑学；论法，道理；必然结果,8.9
lojala,"{Ｂ}忠義な, 忠実な; 誠実な, 公正な",忠诚，忠实；诚实，公正,8.9
loko,"{Ｂ}場所, 所; 部分, 個所; 地方, 土地; 《転》地位, 立場",地点，场所；部位，地方；（转）地位，立场,2.27
longa,{Ｂ}（空間的・時間的に）長い; 【声】長音の,长的；长久的；（语音）长音的,2.27
loto,{Ｂ}くじ; 《転》運; =lotaĵo（くじの賞品）,抽签，抽彩；（转）运气,8.9
loĝi,"{Ｂ}［自］住む, 居住する; 《広》滞在する（短期の宿泊はふつう gastejo/gasti）",居住；（广义）停留，住在某处,2.27
ludi,"{Ｂ}［自］遊ぶ, たわむれる, 自由に動く; ［他］（ゲームなどを）する, （必要な）動作をする; 【楽】演奏する; （役割を）演じる",嬉戏，自由活动；玩，游戏；演奏；扮演（角色）,3.27
lui,"{Ｂ}［他］賃借する, （料金を払って）借りる",租用，租赁,6.33
lukso,"{Ｂ}ぜいたく, 豪華, 華美 / 【理】ルクス（照度の単位）",奢侈；豪华，华美；（物理）勒克斯（照度单位）,6.33
lukti,{Ｂ}［自］格闘する; 【運】レスリングをする; 《転》闘う,搏斗，摔跤；奋斗,8.9
luli,{Ｂ}［他］（寝かしつけるために）揺する; 揺らす; 《転》なだめる,摇晃使入睡；轻轻摇动；（转）安抚,8.9
lumi,"{Ｂ}［自］光っている, 光る; 《転》（顔などが）輝く",发光；（转）容光焕发,2.77
lundo,{Ｂ}月曜日,星期一,3.77
luno,"{Ｂ}【天】月; 衛星, >>〜",月亮；（天）卫星,5.33
lupo,{Ｂ}【動】オオカミ（狼）（種）,狼,8.4
magazeno,"{Ｂ}（商品などの）倉庫; 大商店, 百貨店; （銃の）弾倉, （カメラの）マガジン",仓库；大商店，百货店；（枪/相机）弹匣、片盒,6.33
maizo,{Ｂ}【植】トウモロコシ（種）; トウモロコシの実,玉米,8.9
majo,{Ｂ}５月,五月,3.77
majstro,"{Ｂ}巨匠, 大家; 【史】（ギルドの）親方; （敬称）大先生",大师，巨匠；（史）行会师傅；（敬称）大先生,7.9
maksimumo,"{Ｂ}最大限, 最大量, 最高度, 最高値, 極限; 【数】最大, 極大, ><〜",最大限度，最大量，最高程度；（数）最大值、极大值,8.9
makulo,"{Ｂ}しみ, よごれ; 斑点, 斑紋, ぶち; 《転》汚点",污渍，斑点；污点，瑕疵,7.9
mal-,{Ｂ}［接頭辞］（正反対・逆を示す）,反-，相反-（表示反义）,1.77
malgraŭ,"{Ｂ}［前］～にもかかわらず, ～に反して",尽管；不顾；不管…也…（语境）,6.33
malica,"{Ｂ}悪意の, 意地悪な, 邪悪な, 腹黒い",恶毒，恶意；邪恶，居心叵测,8.9
mamo,"{Ｂ}【解】乳房, ちぶさ",乳房,8.4
mandato,"{Ｂ}委任; 委任状; （委任された）職務, 議席, 任期; 支払指図書, 郵便為替",委任，授权；委任书；职务，议席，任期；付款委托书，邮政汇款单,8.4
maniero,"{Ｂ}やり方, 仕方, 様式, 流儀; 礼儀作法, 風習",方法，作风；[~oj]礼貌，风俗,5.33
maniko,"{Ｂ}【服】そで（袖）, たもと; 風見用吹流し; 旗のさお通し",袖子；（航空）风向袋；旗帜套杆的筒状部,7.9
manipuli,"{Ｂ}［他］操作する, 操縦する, 扱う; 《転》あやつる",使用，操作，操纵,8.9
manki,"{Ｂ}［自］欠けている, 不足している",缺少,2.77
mano,{Ｂ}手; 《転》筆跡; 【遊】（トランプの）持ち札,手；（转）笔迹；（牌）手牌,2.27
mantelo,"{Ｂ}【服】マント, 外套, コート, ケープ; 【動】外套膜; 【建】マントルピース; 【地】マントル; 《転》覆い・口実",披风，斗篷，外套；（动）外套膜；（建）壁炉架；（地）地幔；（转）遮蔽、借口,6.33
manĝi,"{Ｂ}［他］食べる; （虫が）食う; 常食とする; 《転》腐食する, むしばむ; 《転》むさぼる",吃；以…为食；（虫）蛀食；（转）腐蚀，侵蚀；贪婪地吞食,2.77
mapo,{Ｂ}地図; 【数】写像,地图；（数）映射,6.83
mardo,{Ｂ}火曜日,星期二,3.77
marko,"{Ｂ}しるし（印）, 標識, マーク, 目印; 証票, ゲーム用チップ; 【商】商標, ブランド; 【運】スタート位置・線 / 【貨】マルク（ドイツ）, =100 pfenigoj",记号，标志，标记；凭票、筹码；商标，品牌；（体）起跑位置或起跑线；（货）马克,3.27
maro,{Ｂ}海; （月面の）海; 《転》広大なもの,海；（月面）“海”；（转）广阔之物,2.77
martelo,"{Ｂ}金槌（かなづち）, ハンマー, 槌（つち）; 【解】（中耳の）槌骨（つちこつ）, =maleo",锤子，榔头；（解）锤骨,7.9
marto,{Ｂ}３月,三月,3.77
marĉo,"{Ｂ}沼, 沼沢; 《転》どろ沼",沼泽，沼地；困境,8.4
marŝi,"{Ｂ}［自］行進する, 前進する; （比較的長い距離を）歩いて行く",行进，步行，跋涉,5.33
maso,"{Ｂ}かたまり（塊）; 集積, 総体; 【美】マッス; 【理】質量",团块，集合体，总体；（美术）块面；（物理）质量,8.9
masto,"{Ｂ}【海】マスト, 帆柱; （一般に）支柱, 柱",桅杆，樯，架电线等用的长杆,8.4
mastro,"{Ｂ}主人, 支配人, 雇い主; 持ち主, 所有主; 【生】宿主",主人，业主，雇主；（生）宿主,5.33
matematiko,{Ｂ}数学,数学,8.9
mateno,"{Ｂ}朝, 午前中",早晨，上午,2.77
materialo,"{Ｂ}材料, 原料, 資材; 用具, 器具, 機材; 《転》資料, データ, 題材",材料，原料，资材；器材，设备；（转）资料，数据，题材,7.9
materio,"{Ｂ}物質, 物体; 【哲】質料",物质，物体；（哲）质料,8.9
mato,"{Ｂ}マット, むしろ, ござ, 敷物, >>〜, >>tatamo / 【遊】（チェス・将棋の）詰み, チェックメイト",席子，垫子；（棋类）将死，詰杀,8.9
matraco,{Ｂ}マットレス（寝床用の厚い敷物）,床垫,7.9
matura,"{Ｂ}熟した, 成熟した; 《転》熟慮した, 練られた; 【商】（手形などが）満期の",成熟；（转）深思熟虑的；（商）到期的,5.83
maĉi,"{Ｂ}［他］かみ砕く, かむ",咀嚼，嚼碎,8.4
maŝino,"{Ｂ}機械, 機関, 機器; 《転》機構, 仕組み",机器，机械，装置；（转）机制，结构,5.83
meblo,"{Ｂ}（個々の）家具, 調度, 備品",家具,5.83
medicino,"{Ｂ}医学, 医術, 医療",医学，医术；医疗，医药,8.9
medikamento,"{Ｂ}薬, 医薬, 薬剤, >>kuracilo",药剂，药品,8.4
mediti,"{Ｂ}［自］考え込む, 思索する, 黙想する; 瞑想する",沉思，默想,8.4
mekaniko,"{Ｂ}力学, 機械学, >>dinamiko, >>statiko; 機械の仕組み/原理",力学，机械学；机械原理,8.4
mekanismo,"{Ｂ}機械装置, 仕掛け, メカニズム; 機構, 構造, 仕組み; 【芸】技巧, テクニック",机械装置，机构；构造，机制；（艺）技巧,8.4
melono,{Ｂ}【果】メロン; 【植】メロン（種）,甜瓜，香瓜,8.9
mem,"{Ｂ}［副］～自身, ～自ら, ～そのもの; 自分で, 直々に",本人；亲自；本身（强调）,1.77
membro,"{Ｂ}会員, 一員, 構成員, メンバー; （構成）要素, 部分; 【解】肢（手または足）; （人・動植物の）体の一部器官（肢，手，足，脚，舌，翼，羽，枝，葉，茎，根など）",成员，会员；组成部分；（解）肢体，身体的一部分器官,6.33
memori,"{Ｂ}［他］覚えている, 記憶している, 忘れない",记住，记得，记忆,2.77
mencii,"{Ｂ}［他］言及する, ちょっと触れる, 名を挙げる",说起，提及，提到,7.33
mendi,"{Ｂ}［他］注文する, あつらえる, 予約する",订购，预订，预约,5.83
menso,"{Ｂ}精神, 心, 知力, >>〜, >>〜, >>〜, >>psiko",精神，心灵；智能，智力,8.9
mensogi,"{Ｂ}［自］嘘（うそ）をつく, 偽る, 欺く",说谎，撒谎,5.83
mentono,"{Ｂ}【解】あご先, おとがい, >>makzelo",下巴，颏部,7.9
menuo,{Ｂ}【料】メニュー; 【情】メニュー,菜单；（计算机）菜单,8.9
meriti,"{Ｂ}［他］（賞賛・非難などに）価する, ふさわしい, 当然である",值得，应得,5.83
merkredo,{Ｂ}水曜日,星期三,3.77
metalo,"{Ｂ}金属, 地金; 【化】金属元素",金属,5.83
meti,"{Ｂ}［他］置く, 入れる, 備え付ける, 身につける; （ある状態に）する",放，置；放入；穿戴；使处于…状态,2.27
